EID Prefix,Reply Type,Received From,RLOC Addresses,RLOC Priorities,RLOC Weights,RLOC States,New Deployed Changed,Configuration Changed ,Statistical Changed,Recieved From Changed,Received From not RLOCs ,Received From RLOCs ,Received From Map Resolver ,Number of Timestamp,Total Number of Timestamp
37.77.57.56:30,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,103,103,299
37.77.57.60:30,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,99,99,299
37.77.57.64:26,Negative Reply,202.51.247.10,[],[],[],[],1,0,0,1,0,97,110,207,299
37.77.57.8:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,112,112,299
37.77.58.0:26,LISP Reply,95.96.53.169,['95.96.53.169'],['1'],['100'],['Up'],0,0,0,0,0,210,0,210,299
37.77.58.104:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,109,109,299
37.77.58.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,111,111,299
37.77.58.128:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,224,224,299
37.77.58.160:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,119,119,299
37.77.58.160:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,115,115,299
37.77.58.176:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,112,112,299
37.77.58.192:26,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,236,236,299
37.77.58.64:26,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,128,128,299
37.77.58.64:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,117,117,299
37.77.58.72:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,112,112,299
37.77.58.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,110,110,299
37.77.58.96:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,110,110,299
37.77.59.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,239,239,299
37.77.60.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,235,235,299
37.77.64.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,230,230,299
37.78.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,219,219,299
37.80.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,219,219,299
37.96.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
38.0.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
38.112.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,223,223,299
38.120.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,229,229,299
38.124.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,232,232,299
38.125.0.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
38.125.128.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
38.125.16.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
38.125.32.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
38.125.4.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,206,206,299
38.125.6.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
38.125.64.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,219,219,299
38.125.8.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
38.126.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,232,232,299
38.128.0.0:9,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,231,231,299
38.64.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
38.96.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
39.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,229,229,299
40.0.0.0:5,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,224,224,299
48.0.0.0:4,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,229,229,299
64.0.0.0:4,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,216,216,299
80.0.0.0:6,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
84.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
85.0.0.0:9,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
85.128.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
85.160.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,223,223,299
85.176.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,223,223,299
85.184.0.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,207,207,299
85.184.128.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,194,194,299
85.184.16.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
85.184.160.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,194,194,299
85.184.176.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,181,181,299
85.184.185.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
85.184.186.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
85.184.188.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
85.184.192.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
85.184.2.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,212,212,299
85.184.3.0:26,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,61,61,299
85.184.3.0:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,145,145,299
85.184.3.128:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
85.184.3.64:26,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,163,163,299
85.184.3.72:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,60,60,299
85.184.3.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,48,48,299
85.184.3.96:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,52,52,299
85.184.32.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
85.184.4.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,224,224,299
85.184.64.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
85.184.66.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
85.184.68.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
85.184.72.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
85.184.8.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
85.184.80.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
85.184.96.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,213,213,299
85.185.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
85.186.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,30,30,299
85.188.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,30,30,299
85.192.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,31,31,299
86.0.0.0:7,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,77,77,299
88.0.0.0:5,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,79,79,299
96.0.0.0:3,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,85,85,299
